sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,decile_score,score_text,,
-1,0.107692308,-1,-1,0,0.125,0,0.157894737,-1,-362,0.454545455,-1,0,0
-1,0.107692308,-1,-2,0,0,0,0,-1,-229,0.272727273,-1,1,0
-1,0.538461538,-2,-1,0,0,0,0.157894737,-1,-362,0.181818182,-1,0,0
-1,0.092307692,-3,-2,0,0,0,0,-1,-46,0.272727273,-1,1,0
-1,0.461538462,-2,-1,0,0,0,0.026315789,-2,-82,0.181818182,-1,0,0
-2,0.446153846,-2,-2,0,0,0,0,-1,-15,0.181818182,-1,1,0
-1,0.215384615,-1,-2,0,0,0,0,-2,-35,0.363636364,-1,1,0
-1,0.153846154,-1,-2,0,0,0.058823529,0.131578947,-2,-362,0.636363636,-2,1,0
-1,0.523076923,-2,-1,0,0,0,0,-1,-194,0.181818182,-1,0,0
-1,0.338461538,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.276923077,-1,-2,0,0,0,0.026315789,-2,-35,0.363636364,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0.026315789,-2,-35,0.363636364,-1,1,0
-1,0.230769231,-1,-2,0,0,0,0,-1,-47,1,-3,1,0
-1,0.153846154,-1,-1,0,0,0,0.052631579,-1,-272,0.363636364,-1,0,1
-2,0.153846154,-1,-1,0,0,0,0,-1,-120,0.272727273,-1,0,0
-1,0.615384615,-2,-1,0,0,0,0.078947368,-2,-88,0.272727273,-1,0,0
-1,0.107692308,-1,-1,0,0,0,0.157894737,-2,-35,0.727272727,-2,0,1
-1,0.215384615,-1,-2,0,0,0,0.052631579,-2,-35,0.545454545,-2,1,0
-2,0.584615385,-2,-2,0,0,0,0.026315789,-1,-266,0.181818182,-1,1,0
-1,0.307692308,-1,-2,0,0.125,0,0.421052632,-1,-234,0.909090909,-3,1,1
-1,0.169230769,-1,-1,0,0,0,0,-1,-266,0.363636364,-1,0,0
-1,0.123076923,-1,-2,0,0,0,0.026315789,-1,-362,0.545454545,-2,1,0
-1,0.246153846,-1,-2,0,0,0,0,-1,-60,0.181818182,-1,1,0
-1,0.2,-1,-2,0,0,0,0.131578947,-1,-362,0.727272727,-2,1,0
-1,0.246153846,-1,-1,0,0,0.058823529,0,-1,-17,0.272727273,-1,0,0
-1,0.076923077,-3,-2,0.05,0,0.058823529,0.078947368,-1,-164,0.909090909,-3,1,0
-1,0.076923077,-3,-2,0,0,0,0.026315789,-1,-6,0.545454545,-2,1,0
-2,0.507692308,-2,-1,0,0,0,0,-2,-342,0.181818182,-1,0,0
-1,0.476923077,-2,-1,0,0,0,0,-1,-206,0.545454545,-2,0,0
-1,0.2,-1,-2,0,0,0,0.052631579,-1,-167,0.181818182,-1,1,0
-1,0.338461538,-1,-2,0,0,0,0.026315789,-2,-35,0.181818182,-1,1,0
-1,0.046153846,-3,-1,0,0,0,0,-2,-35,0.818181818,-3,0,1
-1,0.4,-1,-2,0,0,0,0.210526316,-2,-35,0.818181818,-3,1,1
-1,0.153846154,-1,-1,0,0,0,0.052631579,-1,-266,0.727272727,-2,0,0
-1,0.030769231,-3,-2,0.05,0.125,0.058823529,0.105263158,-1,-167,1,-3,1,1
-1,0.230769231,-1,-1,0,0,0,0,-1,-43,0.272727273,-1,0,0
-1,0.153846154,-1,-1,0,0,0,0,-1,-194,0.363636364,-1,0,1
-2,0.153846154,-1,-1,0,0,0,0,-2,-85,0.363636364,-1,0,0
-2,0.092307692,-3,-2,0,0,0,0.026315789,-1,-167,0.545454545,-2,1,0
-1,0.246153846,-1,-2,0,0.75,0.058823529,0.5,-2,-362,0.818181818,-3,1,0
-1,0.123076923,-1,-2,0,0,0.058823529,0.052631579,-1,-120,0.363636364,-1,1,0
-2,0.415384615,-2,-1,0,0,0,0.026315789,-1,-151,0.636363636,-2,0,0
-1,0.153846154,-1,-2,0,0,0,0.105263158,-1,-215,0.545454545,-2,1,0
-1,0.169230769,-1,-2,0,0,0,0,-1,-41,0.181818182,-1,1,0
-1,0.230769231,-1,-2,0,0,0,0,-1,-300,0.181818182,-1,1,0
-1,0.415384615,-2,-2,0,0,0,0.210526316,-1,-152,0.636363636,-2,1,0
-2,0.107692308,-1,-2,0,0,0.058823529,0,-2,-35,0.272727273,-1,1,0
-2,0.107692308,-1,-2,0,0,0,0,-1,-15,0.545454545,-2,1,1
-1,0.553846154,-2,-2,0,0,0,0,-1,-266,0.181818182,-1,1,0
-1,0.2,-1,-2,0,0,0,0,-2,-35,0.454545455,-1,1,0
-2,0.261538462,-1,-2,0,0,0,0,-2,-214,0.272727273,-1,1,0
-1,0.046153846,-3,-2,0,0,0,0.026315789,-2,-35,0.545454545,-2,1,0
-1,0.523076923,-2,-2,0,0,0,0.052631579,-2,-92,0.181818182,-1,1,0
-1,0.615384615,-2,-2,0,0,0,0,-2,-91,0.181818182,-1,1,0
-2,0.430769231,-2,-1,0,0,0,0,-2,-92,0.181818182,-1,0,0
-1,0.153846154,-1,-2,0.05,0,0,0.184210526,-1,-167,1,-3,1,1
-2,0.430769231,-2,-2,0,0,0,0.052631579,-1,-167,0.181818182,-1,1,0
-1,0.307692308,-1,-1,0,0,0,0.315789474,-1,-169,0.545454545,-2,0,0
-2,0.123076923,-1,-2,0,0,0,0.105263158,-2,-35,0.727272727,-2,1,1
-1,0.569230769,-2,-2,0,0,0,0.026315789,-1,-362,0.545454545,-2,1,0
-1,0.076923077,-3,-1,0,0,0.176470588,0,-2,-35,0.454545455,-1,0,0
-2,0.292307692,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.446153846,-2,-1,0,0,0,0.078947368,-1,-117,0.181818182,-1,0,0
-1,0.123076923,-1,-2,0,0,0,0,-2,-35,0.545454545,-2,1,0
-1,0.507692308,-2,-1,0,0,0,0.078947368,-1,-362,0.272727273,-1,0,0
-1,0.215384615,-1,-2,0,0,0,0.026315789,-1,-362,0.272727273,-1,1,0
-2,0.138461538,-1,-2,0,0,0,0,-1,-167,0.363636364,-1,1,0
-1,0.276923077,-1,-2,0,0,0,0.289473684,-1,-120,0.727272727,-2,1,0
-2,0.323076923,-1,-2,0,0,0,0.078947368,-2,-316,0.636363636,-2,1,0
-1,0.292307692,-1,-2,0,0,0,0.026315789,-1,-272,0.363636364,-1,1,0
-2,0.2,-1,-2,0,0,0,0.078947368,-1,-362,0.545454545,-2,1,0
-1,0.215384615,-1,-2,0,0,0,0,-2,-35,0.727272727,-2,1,0
-1,0.2,-1,-2,0,0,0,0.078947368,-1,-319,0.363636364,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0.026315789,-1,-362,0.454545455,-1,1,0
-1,0.723076923,-2,-1,0,0,0,0.157894737,-1,-362,0.454545455,-1,0,0
-1,0.307692308,-1,-2,0,0,0,0,-2,-119,0.181818182,-1,1,0
-1,0.292307692,-1,-2,0,0,0,0.078947368,-2,-35,0.727272727,-2,1,0
-1,0.076923077,-3,-2,0,0,0,0.026315789,-2,-278,1,-3,1,1
-1,0.215384615,-1,-1,0,0,0,0.026315789,-2,-237,0.272727273,-1,0,0
-1,0.092307692,-3,-2,0,0,0,0.105263158,-1,-362,0.636363636,-2,1,1
-1,0.076923077,-3,-2,0,0,0,0,-1,-249,0.363636364,-1,1,0
-1,0.261538462,-1,-2,0,0.125,0,0.210526316,-1,-120,0.909090909,-3,1,0
-1,0.292307692,-1,-2,0,0,0,0.052631579,-1,-188,0.181818182,-1,1,0
-1,0.784615385,-2,-1,0,0,0,0,-2,-15,0.181818182,-1,0,0
-2,0.323076923,-1,-1,0,0,0,0.026315789,-1,-362,0.454545455,-1,0,0
-1,0.538461538,-2,-2,0,0,0,0.342105263,-1,-234,0.727272727,-2,1,0
-1,0.169230769,-1,-2,0,0,0,0.078947368,-2,-242,0.181818182,-1,1,0
-1,0.523076923,-2,-1,0,0,0,0.078947368,-2,-35,0.909090909,-3,0,0
-1,0.230769231,-1,-2,0,0,0,0,-1,-21,0.181818182,-1,1,0
-1,0.538461538,-2,-1,0,0,0,0,-1,-63,0.181818182,-1,0,0
-1,0.153846154,-1,-1,0,0,0,0.026315789,-2,-27,0.272727273,-1,0,0
-1,0.246153846,-1,-1,0,0,0,0,-2,-91,0.181818182,-1,0,0
-1,0.507692308,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.292307692,-1,-1,0,0,0,0.026315789,-2,-119,0.363636364,-1,0,0
-1,0.061538462,-3,-2,0,0,0,0,-1,-162,0.909090909,-3,1,0
-1,0.153846154,-1,-2,0,0,0,0.289473684,-1,-201,0.636363636,-2,1,1
-1,0.461538462,-2,-2,0,0,0,0.315789474,-2,-362,0.636363636,-2,1,0
-1,0.076923077,-3,-2,0,0,0,0.078947368,-1,-54,0.727272727,-2,1,0
-2,0.138461538,-1,-2,0,0,0,0,-2,-35,0.272727273,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0.026315789,-2,-35,0.454545455,-1,1,0
-1,0.738461538,-2,-1,0,0,0,0.078947368,-1,-155,0.181818182,-1,0,0
-1,0.353846154,-1,-2,0,0,0,0.052631579,-1,-120,0.181818182,-1,1,0
-1,0.553846154,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.123076923,-1,-1,0,0,0,0,-1,-18,0.272727273,-1,0,0
-1,0.461538462,-2,-1,0,0,0,0.236842105,-1,-162,0.636363636,-2,0,0
-1,0.2,-1,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.230769231,-1,-2,0,0,0,0,-1,-362,0.181818182,-1,1,0
-2,0.215384615,-1,-2,0,0,0.058823529,0.210526316,-2,-276,0.545454545,-2,1,1
-1,0.184615385,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.2,-1,-2,0,0,0,0.236842105,-1,-21,0.818181818,-3,1,1
-1,0.169230769,-1,-2,0,0.125,0,0.052631579,-2,-35,0.363636364,-1,1,1
-1,0.4,-1,-2,0,0,0,0.236842105,-1,-362,0.363636364,-1,1,0
-1,0.476923077,-2,-1,0,0,0,0.078947368,-1,-5,0.181818182,-1,0,0
-1,0.492307692,-2,-1,0,0,0,0.026315789,-1,-362,0.181818182,-1,0,0
-1,0.184615385,-1,-2,0,0,0,0,-1,-362,0.181818182,-1,1,0
-1,0.061538462,-3,-1,0,0,0,0.026315789,-1,-17,0.454545455,-1,0,0
-1,0.138461538,-1,-2,0,0,0,0.078947368,-1,-60,0.909090909,-3,1,1
-2,0.307692308,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.123076923,-1,-2,0.1,0.125,0,0.210526316,-2,-278,1,-3,1,1
-1,0.184615385,-1,-2,0,0,0,0,-1,-146,0.181818182,-1,1,0
-1,0.369230769,-1,-2,0,0,0,0.026315789,-1,-266,0.272727273,-1,1,0
-1,0.2,-1,-2,0,0,0,0.026315789,-1,-362,0.636363636,-2,1,0
-2,0.153846154,-1,-2,0,0,0.058823529,0.105263158,-1,-239,0.454545455,-1,1,0
-1,0.215384615,-1,-1,0,0.125,0,0.131578947,-1,-362,0.727272727,-2,0,1
-2,0.307692308,-1,-2,0,0,0,0.526315789,-1,-40,0.909090909,-3,1,1
-1,0.184615385,-1,-1,0,0,0,0.105263158,-1,-137,0.272727273,-1,0,0
-1,0.153846154,-1,-2,0,0,0,0.131578947,-2,-242,0.636363636,-2,1,0
-1,0.507692308,-2,-1,0,0,0,0.052631579,-1,-5,0.181818182,-1,0,0
-1,0.169230769,-1,-2,0.05,0,0,0.210526316,-1,-266,1,-3,1,1
-2,0.569230769,-2,-2,0,0,0,0.026315789,-1,-215,0.181818182,-1,1,0
-1,0.323076923,-1,-1,0,0,0,0,-1,-150,0.181818182,-1,0,1
-1,0.276923077,-1,-2,0,0,0,0.157894737,-1,-83,0.545454545,-2,1,0
-1,0.030769231,-3,-2,0.05,0,0,0.026315789,-1,-362,0.363636364,-1,1,0
-1,0.353846154,-1,-2,0,0,0,0.026315789,-2,-9,0.181818182,-1,1,0
-1,0.584615385,-2,-1,0,0,0,0.342105263,-2,-35,0.454545455,-1,0,0
-1,0.446153846,-2,-1,0,0,0,0,-2,-35,0.272727273,-1,0,0
-2,0.046153846,-3,-1,0,0,0.117647059,0,-1,-266,0.636363636,-2,0,0
-2,0.261538462,-1,-2,0,0,0,0.026315789,-1,-362,0.181818182,-1,1,0
-1,0.476923077,-2,-1,0,0,0,0,-2,-92,0.181818182,-1,0,0
-1,0.323076923,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.153846154,-1,-2,0,0,0,0.236842105,-2,-35,0.545454545,-2,1,0
-1,0.123076923,-1,-2,0,0,0,0.131578947,-1,-120,0.454545455,-1,1,0
-1,0.523076923,-2,-2,0,0,0,0.184210526,-1,-266,0.909090909,-3,1,1
-1,0.230769231,-1,-2,0,0.125,0,0.184210526,-1,-331,0.818181818,-3,1,1
-1,0.138461538,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.138461538,-1,-2,0,0,0,0.078947368,-1,-362,0.363636364,-1,1,0
-1,0.584615385,-2,-1,0,0,0,0.447368421,-1,-73,0.454545455,-1,0,1
-1,0.492307692,-2,-1,0,0,0,0.026315789,-1,-5,0.272727273,-1,0,0
-2,0.138461538,-1,-2,0,0,0,0.052631579,-1,-18,0.636363636,-2,1,0
-1,0.4,-1,-2,0,0,0,0,-1,-362,0.272727273,-1,1,0
-1,0.261538462,-1,-2,0,0,0,0,-1,-18,0.363636364,-1,1,0
-1,0.184615385,-1,-1,0,0,0,0.157894737,-1,-362,0.727272727,-2,0,0
-2,0.092307692,-3,-1,0,0,0,0,-1,-353,0.818181818,-3,0,0
-1,0.353846154,-1,-2,0,0,0,0,-2,-27,0.181818182,-1,1,0
-1,0.123076923,-1,-2,0,0,0,0.026315789,-2,-35,0.181818182,-1,1,0
-1,0.076923077,-3,-2,0,0,0,0,-1,-7,0.272727273,-1,1,0
-1,0.569230769,-2,-1,0,0,0,0,-2,-35,0.181818182,-1,0,1
-1,0.415384615,-2,-1,0,0,0,0.052631579,-1,-266,0.181818182,-1,0,0
-1,0.046153846,-3,-2,0,0,0,0,-1,-18,0.909090909,-3,1,0
-1,0.753846154,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.215384615,-1,-2,0,0,0,0,-2,-35,0.272727273,-1,1,0
-1,0.107692308,-1,-2,0,0,0,0.157894737,-1,-216,0.727272727,-2,1,1
-2,0.415384615,-2,-2,0,0,0,0.026315789,-1,-9,0.454545455,-1,1,0
-1,0.323076923,-1,-1,0,0,0,0.026315789,-1,-49,0.181818182,-1,0,0
-1,0.138461538,-1,-2,0,0,0,0.026315789,-1,-362,0.272727273,-1,1,0
-1,0.507692308,-2,-2,0,0,0,0.131578947,-2,-118,0.727272727,-2,1,0
-1,0.061538462,-3,-1,0,0,0,0,-1,-104,0.818181818,-3,0,0
-2,0.046153846,-3,-1,0,0,0,0,-1,-177,0.454545455,-1,0,0
-2,0.092307692,-3,-2,0,0,0,0,-2,-35,0.272727273,-1,1,0
-1,0.153846154,-1,-2,0,0,0,0.026315789,-1,-292,0.363636364,-1,1,0
-1,0.123076923,-1,-2,0,0,0,0,-2,-213,0.545454545,-2,1,0
-1,0.723076923,-2,-1,0,0,0,0.078947368,-1,-362,0.636363636,-2,0,0
-1,0.092307692,-3,-2,0,0,0,0.026315789,-1,-15,0.454545455,-1,1,1
-2,0.153846154,-1,-2,0,0,0,0.026315789,-1,-353,0.545454545,-2,1,0
-1,0.030769231,-3,-2,0,0,0.117647059,0,-1,-47,0.363636364,-1,1,0
-1,0.030769231,-3,-2,0,0,0,0,-1,-9,0.727272727,-2,1,1
-1,0.430769231,-2,-2,0,0,0,0,-1,-167,0.181818182,-1,1,0
-1,0.061538462,-3,-2,0,0,0,0,-1,-353,0.272727273,-1,1,0
-2,0.184615385,-1,-2,0,0,0,0.105263158,-1,-54,0.363636364,-1,1,0
-1,0.184615385,-1,-1,0,0,0,0.052631579,-1,-266,0.272727273,-1,0,0
-1,0.138461538,-1,-2,0,0,0,0.052631579,-2,-240,0.272727273,-1,1,0
-1,0.138461538,-1,-1,0,0,0,0,-2,-35,0.272727273,-1,0,0
-1,0.246153846,-1,-2,0,0,0,0.026315789,-1,-21,0.272727273,-1,1,0
-1,0.2,-1,-1,0,0,0,0.078947368,-2,-119,0.727272727,-2,0,0
-1,0.369230769,-1,-1,0,0,0,0,-1,-17,0.181818182,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0,-1,-183,0.363636364,-1,1,0
-1,0.061538462,-3,-2,0,0.125,0,0.052631579,-1,-362,0.909090909,-3,1,0
-1,0.215384615,-1,-2,0,0,0,0.052631579,-2,-53,0.272727273,-1,1,0
-1,0.092307692,-3,-2,0,0,0.058823529,0,-1,-265,0.363636364,-1,1,0
-1,0.276923077,-1,-1,0,0,0,0.052631579,-2,-35,0.181818182,-1,0,0
-1,0.4,-1,-2,0,0,0,0.184210526,-1,-362,0.454545455,-1,1,0
-1,0.246153846,-1,-2,0,0,0,0.026315789,-1,-15,0.181818182,-1,1,0
-1,0.553846154,-2,-1,0,0,0,0.078947368,-1,-194,0.272727273,-1,0,0
-2,0.492307692,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.553846154,-2,-1,0,0,0,0.315789474,-1,-282,0.272727273,-1,0,0
-1,0.384615385,-1,-2,0,0,0,0,-2,-119,0.181818182,-1,1,0
-1,0.2,-1,-2,0,0,0,0,-2,-210,0.272727273,-1,1,0
-1,0.261538462,-1,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0,-2,-119,0.454545455,-1,1,0
-2,0.4,-1,-1,0,0,0,0.026315789,-1,-167,0.181818182,-1,0,0
-1,0.123076923,-1,-1,0,0,0,0,-2,-82,0.545454545,-2,0,0
-1,0.153846154,-1,-2,0,0,0,0.105263158,-1,-49,0.636363636,-2,1,1
-1,0.107692308,-1,-2,0,0,0.058823529,0.184210526,-1,-29,0.818181818,-3,1,0
-2,0.261538462,-1,-2,0,0,0,0.315789474,-2,-316,0.272727273,-1,1,0
-1,0.107692308,-1,-1,0,0,0,0.105263158,-1,-137,0.636363636,-2,0,0
-2,0.323076923,-1,-1,0,0,0,0.026315789,-1,-266,0.454545455,-1,0,0
-1,0.276923077,-1,-1,0,0,0,0,-1,-137,0.181818182,-1,0,0
-1,0.092307692,-3,-2,0,0,0,0.026315789,-1,-362,0.818181818,-3,1,0
-1,0.092307692,-3,-1,0,0,0.117647059,0.052631579,-1,-265,0.636363636,-2,0,0
-1,0.569230769,-2,-2,0,0,0,0.315789474,-1,-266,0.636363636,-2,1,1
-1,0.184615385,-1,-2,0,0,0,0.052631579,-2,-35,0.454545455,-1,1,0
-1,0.446153846,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.153846154,-1,-1,0,0,0,0,-1,-261,0.727272727,-2,0,0
-1,0.2,-1,-1,0,0,0,0.078947368,-2,-35,0.272727273,-1,0,1
-1,0.292307692,-1,-2,0,0,0,0.210526316,-1,-362,0.545454545,-2,1,0
-1,0.553846154,-2,-2,0,0,0,0.078947368,-2,-210,0.636363636,-2,1,0
-1,0.184615385,-1,-1,0,0,0,0,-1,-146,0.181818182,-1,0,0
-1,0.415384615,-2,-2,0,0,0,0,-1,-162,0.181818182,-1,1,0
-2,0.138461538,-1,-2,0,0,0,0.026315789,-1,-362,0.363636364,-1,1,0
-2,0.523076923,-2,-1,0,0,0,0,-2,-35,0.363636364,-1,0,0
-1,0.430769231,-2,-2,0,0,0,0.026315789,-2,-210,0.181818182,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0.131578947,-2,-362,0.636363636,-2,1,0
-1,0.138461538,-1,-1,0,0,0,0.131578947,-1,-167,0.454545455,-1,0,0
-1,0.046153846,-3,-2,0.05,0,0,0.026315789,-1,-362,0.818181818,-3,1,1
-2,0.4,-1,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.169230769,-1,-2,0,0,0,0.052631579,-2,-213,0.454545455,-1,1,0
-1,0.153846154,-1,-2,0,0,0,0.052631579,-1,-167,0.818181818,-3,1,0
-1,0.384615385,-1,-1,0,0,0,0.157894737,-2,-27,0.272727273,-1,0,1
-2,0.246153846,-1,-1,0,0,0,0.078947368,-2,-35,0.545454545,-2,0,0
-1,0.353846154,-1,-2,0,0,0,0.052631579,-1,-362,0.272727273,-1,1,0
-1,0.615384615,-2,-2,0,0,0,0.421052632,-1,-152,0.909090909,-3,1,0
-1,0.415384615,-2,-2,0,0,0,0,-2,-363,0.363636364,-1,1,1
-1,0.076923077,-3,-2,0,0,0,0,-1,-239,0.454545455,-1,1,0
-1,0.076923077,-3,-1,0,0,0,0,-1,-106,0.909090909,-3,0,0
-1,0.6,-2,-2,0,0,0,0.289473684,-1,-266,0.636363636,-2,1,0
-1,0.292307692,-1,-1,0,0,0,0.026315789,-2,-114,0.545454545,-2,0,1
-2,0.2,-1,-2,0,0,0,0,-1,-167,0.818181818,-3,1,0
-1,0.215384615,-1,-1,0,0,0,0.026315789,-1,-362,0.181818182,-1,0,1
-1,0.215384615,-1,-1,0,0,0,0.052631579,-1,-259,0.454545455,-1,0,1
-2,0.076923077,-3,-2,0,0,0,0,-2,-35,0.636363636,-2,1,0
-1,0.630769231,-2,-2,0,0,0,0.210526316,-1,-266,0.454545455,-1,1,0
-2,0.076923077,-3,-2,0,0,0,0.052631579,-1,-40,1,-3,1,1
-1,0.246153846,-1,-2,0,0,0,0.078947368,-2,-362,0.909090909,-3,1,0
-2,0.2,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.492307692,-2,-1,0,0,0,0.078947368,-1,-362,0.545454545,-2,0,0
-1,0.692307692,-2,-2,0,0,0,0.026315789,-1,-146,0.636363636,-2,1,0
-1,0.107692308,-1,-1,0,0,0,0,-1,-145,0.272727273,-1,0,1
-1,0.061538462,-3,-2,0,0,0,0,-1,-29,0.727272727,-2,1,0
-2,0.492307692,-2,-2,0,0,0,0.184210526,-2,-35,0.454545455,-1,1,0
-2,0.369230769,-1,-1,0,0,0,0,-2,-35,0.272727273,-1,0,0
-1,0.107692308,-1,-2,0,0,0,0.026315789,-2,-35,0.272727273,-1,1,0
-1,0.323076923,-1,-1,0,0,0,0.078947368,-1,-269,0.454545455,-1,0,0
-1,0.692307692,-2,-2,0,0,0,0.026315789,-1,-362,0.181818182,-1,1,0
-2,0.153846154,-1,-2,0,0,0,0.236842105,-2,-362,0.909090909,-3,1,1
-1,0.184615385,-1,-1,0,0.125,0.058823529,0.078947368,-1,-321,0.363636364,-1,0,0
-1,0.292307692,-1,-1,0,0,0,0,-1,-78,0.454545455,-1,0,0
-1,0.323076923,-1,-1,0,0,0,0.052631579,-1,-362,0.272727273,-1,0,0
-1,0.476923077,-2,-1,0,0,0,0,-1,-151,0.181818182,-1,0,0
-1,0.092307692,-3,-2,0,0,0,0,-1,-167,0.363636364,-1,1,0
-1,0.123076923,-1,-2,0,0,0,0.105263158,-1,-261,0.818181818,-3,1,1
-1,0.123076923,-1,-2,0,0.125,0,0.210526316,-1,-34,0.636363636,-2,1,0
-2,0.476923077,-2,-1,0,0,0,0,-1,-101,0.272727273,-1,0,0
-2,0.246153846,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.230769231,-1,-1,0,0,0,0.026315789,-2,-35,0.272727273,-1,0,0
-1,0.138461538,-1,-2,0,0,0,0.236842105,-1,-21,0.818181818,-3,1,1
-1,0.138461538,-1,-2,0,0,0,0,-2,-35,0.545454545,-2,1,0
-2,0.230769231,-1,-1,0,0,0,0.052631579,-1,-220,0.272727273,-1,0,0
-1,0.415384615,-2,-1,0,0,0,0.026315789,-2,-35,0.181818182,-1,0,0
-2,0.061538462,-3,-2,0,0,0,0,-2,-35,0.727272727,-2,1,1
-1,0.584615385,-2,-1,0,0,0,0.131578947,-1,-272,0.272727273,-1,0,0
-1,0.276923077,-1,-2,0,0,0,0,-1,-63,0.181818182,-1,1,0
-1,0.907692308,-2,-2,0,0,0,0,-2,-88,0.181818182,-1,1,0
-1,0.061538462,-3,-2,0,0,0,0,-1,-167,0.454545455,-1,1,0
-1,0.138461538,-1,-1,0,0,0,0.131578947,-1,-266,0.636363636,-2,0,0
-1,0.276923077,-1,-2,0,0.125,0,0.105263158,-2,-35,0.545454545,-2,1,0
-1,0.415384615,-2,-2,0,0,0,0.157894737,-1,-266,0.181818182,-1,1,1
-1,0.523076923,-2,-1,0,0,0,0.026315789,-1,-362,0.545454545,-2,0,0
-1,0.138461538,-1,-2,0,0,0,0,-1,-54,0.545454545,-2,1,0
-2,0.723076923,-2,-2,0,0,0,0,-1,-167,0.181818182,-1,1,0
-1,0.030769231,-3,-2,0,0,0,0,-1,-249,0.818181818,-3,1,0
-1,0.584615385,-2,-2,0,0,0,0.421052632,-1,-266,0.545454545,-2,1,0
-1,0.6,-2,-2,0,0,0,0.026315789,-1,-120,0.181818182,-1,1,0
-1,0.215384615,-1,-1,0,0,0,0.052631579,-1,-253,0.272727273,-1,0,0
-1,0.123076923,-1,-2,0,0,0,0,-2,-35,0.454545455,-1,1,1
-1,0.138461538,-1,-1,0,0,0,0,-1,-162,0.272727273,-1,0,0
-2,0.092307692,-3,-2,0,0,0,0.052631579,-1,-76,0.454545455,-1,1,0
-1,0.446153846,-2,-2,0,0,0,0.447368421,-1,-5,0.818181818,-3,1,0
-1,0.261538462,-1,-2,0,0,0,0,-1,-146,0.181818182,-1,1,0
-1,0.123076923,-1,-1,0,0,0,0.236842105,-2,-242,0.727272727,-2,0,1
-1,0.107692308,-1,-2,0.05,0.75,0.058823529,0.368421053,-1,-362,1,-3,1,1
-1,0.323076923,-1,-1,0,0,0,0,-1,-21,0.181818182,-1,0,0
-1,0.169230769,-1,-1,0,0,0,0.052631579,-1,-167,0.363636364,-1,0,0
-1,0.584615385,-2,-2,0,0,0,0.105263158,-1,-234,0.727272727,-2,1,0
-1,0.584615385,-2,-1,0,0,0,0.026315789,-1,-153,0.181818182,-1,0,0
-2,0.184615385,-1,-2,0,0,0,0.078947368,-1,-151,0.272727273,-1,1,0
-1,0.184615385,-1,-2,0.05,0,0,0.131578947,-1,-15,0.909090909,-3,1,1
-1,0.107692308,-1,-2,0,0,0,0.052631579,-1,-167,0.636363636,-2,1,0
-1,0.461538462,-2,-2,0,0,0,0.315789474,-1,-17,0.545454545,-2,1,0
-1,0.476923077,-2,-2,0,0,0,0.026315789,-1,-167,0.545454545,-2,1,0
-2,0.061538462,-3,-2,0,0,0,0,-2,-35,0.454545455,-1,1,0
-2,0.523076923,-2,-1,0,0,0,0.157894737,-1,-362,0.181818182,-1,0,0
-1,0.292307692,-1,-1,0,0,0,0.131578947,-2,-362,0.545454545,-2,0,0
-1,0.292307692,-1,-1,0,0,0,0.026315789,-2,-35,0.636363636,-2,0,0
-1,0.184615385,-1,-2,0,0,0,0,-1,-146,0.181818182,-1,1,0
-2,0.061538462,-3,-2,0,0,0,0,-2,-35,0.636363636,-2,1,0
-2,0.184615385,-1,-2,0,0.375,0.117647059,0.368421053,-1,-60,1,-3,1,1
-1,0.215384615,-1,-2,0,0,0,0.105263158,-1,-272,0.363636364,-1,1,0
-1,0.538461538,-2,-1,0,0,0,0.026315789,-1,-362,0.636363636,-2,0,1
-1,0.430769231,-2,-1,0,0,0,0.026315789,-1,-362,0.363636364,-1,0,0
-1,0.123076923,-1,-2,0,0,0,0.078947368,-1,-54,0.454545455,-1,1,0
-1,0.492307692,-2,-1,0,0,0,0.052631579,-2,-35,0.181818182,-1,0,0
-1,0.030769231,-3,-2,0.05,0,0,0.052631579,-1,-144,1,-3,1,1
