status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,personal_status,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,,
-2,0.470588235,-3,-5,0.133212281,-2,-3,1,-2,-2,1,-4,-1,-3,-3,0,-3,0,-1,-1,0,1
-1,0.029411765,-5,-5,0.050566744,-5,-5,1,-3,-1,1,-1,-1,-3,-2,0.333333333,-3,0,-2,-1,0,0
-3,0.294117647,-5,-5,0.159458567,-5,-3,0.666666667,-3,-1,0.333333333,-3,-1,-3,-2,0.333333333,-3,0,-2,-1,0,0
-1,0.117647059,-5,-5,0.007428194,-1,-4,1,-2,-1,0.666666667,-1,-1,-3,-2,1,-2,0,-2,-1,0,0
-2,0.647058824,-1,-10,0.657752834,-5,-3,0.333333333,-3,-1,0.333333333,-3,-1,-1,-2,0,-4,0,-2,-1,0,0
-4,0.073529412,-3,-4,0.058490151,-1,-5,0,-3,-1,1,-3,-2,-3,-2,0,-3,0,-1,-1,1,0
-2,0.647058824,-1,-10,0.779740288,-1,-3,0.333333333,-3,-1,0.333333333,-3,-2,-3,-2,0,-3,0,-2,-1,1,1
-2,0.117647059,-3,-4,0.152250468,-1,-2,0.666666667,-2,-1,0,-1,-1,-3,-1,0,-4,0,-1,-1,0,0
-4,0.470588235,-5,-2,0.562726973,-5,-5,0.333333333,-3,-1,1,-4,-1,-3,-3,0.333333333,-3,0,-1,-1,0,0
-2,0.647058824,-3,-5,0.154616485,-1,-4,1,-3,-1,1,-1,-1,-3,-2,0.333333333,-3,0,-1,-1,0,1
-1,0.25,-5,-1,0.017662595,-1,-5,1,-3,-1,1,-1,-1,-3,-2,0.333333333,-3,0,-1,-1,0,0
-2,0.25,-3,-10,0.138494553,-2,-5,1,-1,-1,0.333333333,-3,-1,-1,-1,0.333333333,-2,0,-1,-1,0,1
-2,0.558823529,-5,-10,0.313854958,-1,-4,0.333333333,-2,-1,0,-1,-1,-1,-2,0.333333333,-2,0,-1,-1,0,0
-2,0.117647059,-5,-1,0.038956751,-1,-4,0.333333333,-3,-1,0.666666667,-1,-1,-3,-2,0.333333333,-2,1,-1,-1,0,0
-4,0.294117647,-5,-5,0.08809288,-1,-4,1,-4,-3,0.333333333,-3,-1,-3,-2,0.333333333,-3,0,-2,-1,0,0
-2,0.117647059,-3,-1,0.053538021,-1,-5,0,-1,-1,0,-1,-1,-3,-1,0.333333333,-3,0,-1,-1,0,1
-4,0.205882353,-3,-4,0.095411027,-1,-3,1,-3,-1,1,-4,-1,-1,-3,0.333333333,-3,0,-1,-1,0,0
-4,0.294117647,-5,-2,0.107131066,-5,-4,1,-3,-1,1,-3,-1,-3,-2,0.333333333,-3,1,-2,-1,0,0
-2,0.161764706,-4,-7,0.069439859,-4,-3,0.666666667,-4,-1,0.666666667,-2,-1,-2,-2,0.333333333,-3,0,-1,-1,0,1
-1,0.235294118,-5,-4,0.221305161,-1,-5,0,-2,-1,1,-2,-2,-3,-2,0.333333333,-3,0,-1,-1,1,0
-2,0.382352941,-3,-1,0.104544954,-1,-3,1,-2,-3,0.333333333,-4,-2,-1,-2,0,-3,0,-1,-1,1,1
-2,0.073529412,-3,-5,0.011444921,-1,-3,1,-3,-1,0.666666667,-1,-2,-3,-2,0,-3,0,-1,-1,1,0
-3,0.073529412,-1,-5,0.059810719,-1,-2,1,-3,-1,0.333333333,-3,-1,-3,-2,0.333333333,-4,0,-2,-1,0,1
-4,0.088235294,-3,-2,0.145867723,-5,-2,0,-2,-1,1,-1,-1,-3,-1,0,-3,0,-1,-1,0,0
-2,0.058823529,-3,-4,0.054308353,-1,-3,0.666666667,-2,-1,1,-1,-2,-3,-2,0,-3,0,-1,-1,1,1
-4,0.117647059,-4,-7,0.071805877,-4,-5,1,-3,-1,1,-4,-1,-3,-3,0.333333333,-3,1,-1,-1,0,1
-1,0.205882353,-5,-1,0.277979531,-1,-5,0.333333333,-3,-1,1,-4,-1,-3,-3,0.666666667,-4,0,-2,-1,0,0
-4,0.205882353,-5,-4,0.19423352,-1,-2,0.666666667,-1,-1,0.333333333,-3,-1,-3,-2,0.333333333,-4,0,-2,-1,0,0
-1,0.294117647,-5,-10,0.062286783,-2,-4,1,-3,-1,0,-1,-1,-3,-2,0.333333333,-3,0,-2,-1,0,0
-2,0.382352941,-1,-10,0.218498955,-1,-3,0.333333333,-2,-1,0,-3,-1,-3,-2,0.333333333,-3,0,-1,-1,0,0
-2,0.205882353,-4,-10,0.119786508,-5,-5,1,-3,-1,0.333333333,-2,-1,-3,-2,0.333333333,-3,0,-1,-1,0,0
-1,0.029411765,-3,-1,0.052437548,-2,-5,0.666666667,-3,-1,0.333333333,-2,-1,-3,-2,0,-3,0,-2,-1,0,0
-4,0.25,-3,-4,0.109552107,-1,-5,1,-3,-1,0.333333333,-1,-1,-3,-2,0.333333333,-3,0,-1,-1,0,0
-4,0.205882353,-3,-1,0.358259051,-5,-3,0.333333333,-3,-1,1,-3,-1,-3,-1,0.333333333,-3,0,-1,-1,0,1
-2,0.117647059,-3,-5,0.046329922,-1,-3,1,-2,-3,1,-1,-1,-3,-2,0.333333333,-3,0,-2,-1,0,0
-4,0.117647059,-3,-5,0.154561461,-4,-4,0.333333333,-1,-1,1,-1,-1,-3,-2,0,-2,0,-1,-1,0,0
-2,0.161764706,-1,-1,0.084076153,-1,-2,0.333333333,-2,-1,0,-1,-1,-3,-1,0.333333333,-1,0,-1,-1,0,1
-4,0.161764706,-3,-1,0.279190052,-3,-5,0,-2,-1,1,-4,-1,-3,-3,0,-3,0,-1,-1,0,0
-4,0.470588235,-3,-2,0.433751513,-1,-3,0,-2,-1,0.333333333,-2,-1,-1,-2,0,-3,0,-1,-1,0,0
-3,0.117647059,-3,-1,0.059425553,-1,-2,1,-3,-1,0,-1,-1,-3,-2,0,-3,0,-1,-1,0,0
-2,0.470588235,-1,-10,0.093705293,-1,-5,1,-3,-1,1,-4,-1,-3,-3,0,-4,0,-2,-1,0,1
-4,0.470588235,-5,-2,0.300484208,-4,-5,1,-3,-1,0.333333333,-3,-1,-3,-2,0.333333333,-4,0,-2,-1,0,0
-1,0.073529412,-3,-4,0.103774623,-1,-3,0.666666667,-3,-1,0.333333333,-1,-2,-3,-2,0,-3,0,-1,-1,1,0
-1,0.029411765,-3,-1,0.022669748,-1,-2,0.666666667,-3,-1,1,-1,-1,-3,-2,0,-2,1,-2,-1,0,0
-1,0.029411765,-3,-1,0.805876527,-1,-5,0,-3,-1,1,-4,-1,-1,-2,0,-4,0,-2,-1,0,1
-2,0.470588235,-2,-6,0.205788489,-5,-2,0.666666667,-2,-1,0.333333333,-4,-1,-1,-2,0,-1,0,-1,-1,0,0
-4,0.029411765,-3,-6,0.059865742,-3,-3,0,-1,-1,1,-1,-1,-3,-2,0,-3,0,-1,-1,0,0
-1,0.117647059,-3,-5,0.047155277,-1,-3,0.333333333,-3,-1,0.333333333,-1,-2,-3,-1,0,-4,1,-2,-1,1,0
-2,0.294117647,-3,-5,0.193023,-3,-1,0,-2,-1,1,-4,-2,-3,-1,0,-1,0,-1,-1,1,0
-1,0.117647059,-3,-8,0.029987895,-1,-2,1,-2,-1,1,-2,-1,-3,-2,0,-3,0,-1,-1,0,1
-2,0.029411765,-4,-1,0.05276769,-1,-1,1,-3,-1,1,-2,-1,-3,-2,0,-4,0,-2,-1,0,1
-2,0.117647059,-4,-5,0.018432926,-1,-3,1,-4,-2,1,-1,-2,-3,-1,0.333333333,-3,0,-1,-1,1,0
-4,0.088235294,-5,-1,0.053978211,-1,-5,0.666666667,-3,-1,1,-1,-1,-3,-2,0.333333333,-2,1,-1,-2,0,0
-4,0.294117647,-4,-1,0.098052162,-1,-5,1,-3,-1,1,-4,-1,-3,-3,0.333333333,-3,0,-2,-1,0,0
-2,0.823529412,-3,-8,0.33223286,-1,-3,1,-3,-1,1,-4,-1,-3,-3,0,-3,0,-1,-1,0,1
-1,0.161764706,-3,-6,0.056399252,-5,-3,1,-2,-1,0.333333333,-3,-2,-3,-1,0,-3,0,-1,-1,1,1
-4,0.117647059,-5,-5,0.114504237,-5,-5,0,-3,-2,1,-1,-1,-3,-2,0,-3,0,-2,-1,0,0
-2,0.647058824,-3,-1,0.453229889,-5,-4,0,-2,-1,0.333333333,-3,-2,-3,-2,0,-3,0,-1,-1,1,0
-1,0.117647059,-1,-7,0.0472103,-1,-4,1,-3,-1,0.666666667,-1,-1,-3,-2,0.333333333,-3,0,-1,-1,0,1
-1,0.073529412,-5,-1,0.14025531,-1,-3,0.333333333,-3,-1,0.333333333,-1,-1,-3,-1,0.333333333,-3,1,-1,-1,0,0
-2,0.25,-4,-1,0.115714757,-1,-3,0,-1,-1,1,-2,-1,-3,-2,0.333333333,-3,0,-1,-1,0,0
-4,0.205882353,-3,-5,0.099097612,-1,-2,1,-3,-1,0,-1,-1,-3,-2,0,-3,0,-1,-1,0,0
-4,0.25,-3,-1,0.139319908,-3,-4,0,-2,-1,0.333333333,-3,-1,-1,-2,0,-4,0,-1,-1,0,0
-4,0.117647059,-3,-8,0.025806097,-1,-5,1,-3,-1,1,-3,-1,-1,-2,0,-2,1,-1,-1,0,1
-2,0.382352941,-3,-5,0.080609662,-5,-3,1,-2,-1,0,-3,-1,-3,-2,0,-3,0,-1,-1,0,0
-4,0.647058824,-4,-5,0.687740729,-3,-4,1,-3,-1,0,-3,-1,-3,-2,0,-4,0,-2,-1,0,0
-1,0.294117647,-3,-3,0.082810609,-1,-5,1,-2,-3,1,-1,-1,-3,-2,0,-2,0,-2,-1,0,0
-1,0.294117647,-2,-1,0.051887312,-1,-1,0,-2,-2,1,-4,-1,-3,-1,0.333333333,-1,0,-1,-1,0,1
-4,0.029411765,-3,-5,0.014746341,-1,-3,0.666666667,-2,-1,0,-1,-1,-3,-2,0,-3,0,-1,-1,0,0
-4,0.029411765,-5,-5,0.024760647,-5,-5,1,-3,-1,1,-4,-1,-3,-3,0.333333333,-3,0,-1,-1,0,0
-4,0.117647059,-5,-5,0.077308243,-1,-5,0.333333333,-3,-1,1,-1,-1,-3,-2,0.333333333,-2,0,-2,-1,0,0
-1,0.294117647,-3,-5,0.086552217,-1,-1,1,-3,-1,0.333333333,-3,-1,-2,-2,0,-4,1,-1,-1,0,1
-2,0.073529412,-3,-5,0.045779685,-1,-5,1,-3,-1,1,-3,-1,-3,-2,0.333333333,-2,0,-1,-1,0,0
-4,0.294117647,-5,-5,0.069659954,-4,-3,1,-2,-1,0,-1,-1,-3,-2,0.333333333,-2,0,-1,-1,0,0
-4,0.647058824,-5,-1,0.543468692,-3,-3,0.333333333,-3,-1,0.333333333,-4,-1,-1,-3,0,-3,0,-1,-1,0,1
-4,0.029411765,-4,-10,0.082150325,-2,-3,0,-3,-1,0.333333333,-1,-1,-3,-2,0.333333333,-2,0,-1,-1,0,0
-4,0.102941176,-5,-1,0.062892044,-1,-2,1,-2,-1,1,-3,-1,-3,-2,0.333333333,-4,0,-1,-1,0,0
-2,0.117647059,-3,-5,0.049961483,-3,-3,0.666666667,-1,-1,0,-3,-1,-3,-2,0,-3,0,-2,-1,0,0
-1,0.117647059,-3,-4,0.022119511,-1,-5,1,-2,-1,1,-2,-2,-3,-1,0,-3,0,-1,-1,1,0
-1,0.073529412,-5,-7,0.057114559,-2,-5,0.666666667,-3,-3,1,-1,-1,-3,-2,0.333333333,-3,1,-1,-2,0,0
-4,0.073529412,-3,-4,0.112853527,-2,-2,0.333333333,-2,-1,1,-2,-2,-3,-1,0,-3,0,-1,-1,1,0
-2,0.205882353,-3,-4,0.151370089,-1,-4,0.333333333,-2,-1,1,-1,-1,-3,-1,0,-3,0,-1,-1,0,0
-2,0.647058824,-3,-5,0.313689887,-1,-3,0.333333333,-2,-1,0.333333333,-1,-2,-3,-2,0,-3,0,-1,-1,1,1
-4,0.294117647,-3,-1,0.062892044,-1,-3,0.333333333,-3,-3,0.333333333,-1,-1,-3,-2,0,-3,0,-2,-1,0,0
-4,0.205882353,-3,-4,0.070595356,-1,-2,1,-4,-2,0,-2,-1,-3,-2,0,-2,1,-1,-1,0,1
-4,0.470588235,-3,-5,0.197259822,-5,-5,0.333333333,-2,-1,1,-1,-1,-3,-2,0,-2,0,-2,-1,0,0
-2,0.647058824,-4,-8,0.328711346,-1,-5,1,-3,-1,1,-4,-1,-3,-3,0,-3,0,-1,-1,0,1
-4,0.117647059,-5,-1,0.055298778,-1,-5,1,-3,-1,1,-1,-1,-3,-2,0.333333333,-2,0,-1,-1,0,0
-1,0.205882353,-3,-1,0.109992297,-2,-4,1,-3,-1,0.666666667,-3,-1,-3,-2,0,-4,1,-2,-1,0,0
-4,0.294117647,-5,-10,0.213987014,-2,-3,0.666666667,-3,-1,0.666666667,-2,-1,-3,-2,0.333333333,-2,0,-2,-1,0,0
-4,0.294117647,-3,-5,0.118135798,-3,-5,0.666666667,-3,-1,0.333333333,-3,-1,-1,-2,0.333333333,-3,0,-2,-1,0,1
-2,0.294117647,-4,-5,0.071695829,-2,-4,0.666666667,-2,-1,0.333333333,-2,-2,-3,-1,0.333333333,-3,0,-2,-1,1,0
-4,0.647058824,-3,-10,0.252778695,-1,-1,0.666666667,-3,-1,0.333333333,-3,-1,-1,-1,0,-4,0,-2,-1,0,1
-2,0.235294118,-4,-2,0.374546055,-5,-4,0.666666667,-3,-1,1,-2,-1,-1,-1,0.333333333,-4,1,-2,-1,0,0
-1,0.161764706,-4,-4,0.186695279,-1,-5,0,-2,-1,1,-2,-1,-3,-2,0.333333333,-2,0,-1,-1,0,0
-2,0.205882353,-4,-4,0.222680753,-1,-5,1,-1,-1,0.666666667,-4,-1,-3,-2,0,-4,0,-2,-1,0,1
-2,0.602941176,-5,-5,0.247386376,-1,-2,1,-3,-1,0.333333333,-2,-2,-3,-2,0.333333333,-2,0,-1,-1,1,1
-1,0.117647059,-3,-5,0.024815671,-1,-3,1,-4,-1,0.333333333,-1,-1,-3,-2,0,-2,0,-1,-1,0,0
-1,0.205882353,-3,-5,0.161769561,-1,-3,0.333333333,-2,-1,0.333333333,-1,-2,-3,-2,0,-3,0,-1,-1,1,1
-4,0.029411765,-3,-1,0.023219985,-1,-1,0,-2,-1,1,-1,-1,-3,-2,0,-1,0,-2,-1,0,0
-4,0.088235294,-3,-1,0.057059536,-5,-5,1,-3,-2,0.333333333,-2,-1,-3,-2,0,-2,0,-1,-2,0,0
-1,0.647058824,-3,-5,0.35809398,-1,-3,0.666666667,-2,-1,0.333333333,-3,-1,-3,-2,0,-3,0,-2,-1,0,1
-4,0.205882353,-3,-4,0.17453505,-1,-5,1,-3,-1,1,-2,-1,-1,-2,0.666666667,-3,1,-2,-1,0,0
-1,0.294117647,-5,-2,0.148949048,-1,-5,1,-3,-1,1,-2,-1,-3,-2,0.333333333,-3,0,-2,-1,0,0
-2,0.161764706,-3,-1,0.131011335,-2,-3,0.333333333,-2,-1,1,-3,-1,-3,-1,0.333333333,-3,0,-2,-1,0,1
-1,0.294117647,-5,-5,0.053978211,-4,-5,1,-2,-1,1,-2,-1,-3,-1,0.333333333,-4,0,-2,-1,0,0
-3,0.117647059,-5,-1,0.037911302,-3,-4,1,-4,-1,0.333333333,-1,-1,-3,-2,0.666666667,-3,0,-2,-1,0,1
-1,0.205882353,-3,-1,0.053152856,-1,-2,1,-2,-1,0.666666667,-3,-2,-3,-1,0,-3,0,-2,-1,1,1
-4,0.161764706,-4,-2,0.18399912,-1,-2,0,-2,-1,0.333333333,-2,-1,-3,-2,0.333333333,-2,0,-1,-1,0,0
-4,0.029411765,-5,-5,0.090678992,-5,-3,0,-3,-1,0.333333333,-1,-1,-3,-2,0.333333333,-2,1,-1,-1,0,0
-4,0.117647059,-3,-10,0.045449543,-1,-3,0.333333333,-4,-1,0.333333333,-1,-1,-3,-2,0,-3,0,-2,-2,0,0
-3,0.382352941,-4,-10,0.091229229,-1,-5,1,-3,-1,1,-1,-1,-3,-2,0,-4,0,-2,-1,0,1
-2,0.073529412,-2,-1,0.065313085,-2,-4,0.333333333,-3,-1,0.666666667,-4,-1,-3,-2,0,-3,0,-1,-1,0,1
-4,0.117647059,-5,-10,0.051447122,-1,-3,0.666666667,-2,-1,0.333333333,-1,-1,-3,-2,0.333333333,-3,0,-1,-1,0,0
-4,0.044117647,-5,-5,0.026411357,-5,-5,1,-3,-1,0.333333333,-2,-1,-3,-1,0.333333333,-2,0,-2,-1,0,0
-2,0.470588235,-4,-10,0.528612303,-2,-4,0,-3,-1,0.666666667,-2,-1,-3,-2,0.333333333,-2,1,-2,-1,0,0
-4,0.102941176,-3,-10,0.104104765,-4,-5,0,-1,-1,0.333333333,-1,-1,-3,-2,0,-3,0,-2,-1,0,0
-1,0.205882353,-3,-5,0.117695609,-1,-2,1,-2,-1,0,-3,-1,-2,-2,0,-3,0,-1,-1,0,0
-2,0.470588235,-3,-7,0.117420491,-1,-2,1,-3,-1,0,-4,-1,-3,-1,0,-2,0,-1,-1,0,1
-4,0.205882353,-5,-1,0.044294046,-1,-2,1,-2,-1,0,-2,-1,-3,-2,0.333333333,-3,0,-1,-1,0,0
-4,0.088235294,-3,-1,0.07411687,-3,-3,0.666666667,-3,-1,0.333333333,-4,-1,-3,-1,0,-2,1,-1,-2,0,0
-3,0.117647059,-3,-5,0.152195444,-1,-3,0.666666667,-4,-1,0,-3,-2,-3,-2,0,-3,0,-1,-1,1,0
-2,0.161764706,-3,-5,0.06569825,-5,-2,1,-3,-1,0,-2,-2,-3,-2,0,-3,0,-1,-1,1,0
-4,0.294117647,-5,-5,0.144272037,-2,-5,0.666666667,-3,-1,1,-1,-1,-3,-2,0,-3,1,-2,-1,0,0
-4,0.117647059,-5,-4,0.169527897,-1,-5,0.333333333,-3,-1,1,-2,-1,-2,-2,0,-3,0,-1,-1,0,0
-4,0.088235294,-3,-1,0.064267635,-2,-3,0.666666667,-3,-1,0.333333333,-1,-1,-3,-1,0,-2,0,-1,-2,0,0
-1,0.647058824,-1,-2,0.23962804,-1,-5,0.666666667,-3,-1,1,-4,-2,-3,-3,0.333333333,-3,1,-1,-1,1,1
-4,0.294117647,-5,-2,0.199075603,-1,-5,1,-2,-1,0.333333333,-3,-1,-3,-1,0.333333333,-4,0,-2,-1,0,0
-2,0.294117647,-3,-1,0.060801144,-1,-2,0.666666667,-2,-1,1,-3,-2,-3,-2,0,-2,0,-2,-1,1,1
-4,0.117647059,-3,-1,0.180312534,-5,-2,0.333333333,-3,-1,0.666666667,-2,-1,-3,-2,0,-4,1,-2,-1,0,0
-1,0.514705882,-5,-4,0.766424563,-5,-4,1,-3,-1,1,-2,-1,-3,-2,0.333333333,-4,0,-2,-1,0,0
-4,0.117647059,-5,-10,0.063937493,-1,-3,1,-2,-3,0.333333333,-1,-1,-3,-2,0.333333333,-4,0,-2,-1,0,0
-4,0.25,-4,-10,0.128205128,-3,-2,1,-3,-1,0.333333333,-1,-1,-1,-2,0,-2,1,-1,-1,0,1
-1,0.205882353,-3,-5,0.179322109,-1,-4,1,-2,-3,0,-1,-2,-3,-2,0,-3,0,-1,-1,1,0
-1,0.161764706,-5,-4,0.06509299,-1,-3,1,-2,-1,0.666666667,-2,-2,-3,-1,0.333333333,-3,0,-1,-1,1,0
-2,0.294117647,-4,-10,0.369593925,-2,-4,1,-3,-1,1,-3,-1,-3,-1,0,-4,0,-2,-1,0,0
-3,0.25,-5,-8,0.113843953,-1,-2,0.333333333,-1,-1,0,-3,-1,-3,-1,0,-3,0,-1,-1,0,1
-4,0.117647059,-5,-4,0.092714867,-1,-5,1,-3,-1,1,-1,-1,-3,-2,0.666666667,-3,0,-2,-1,0,0
-3,0.088235294,-5,-5,0.060360955,-5,-4,1,-3,-1,0.333333333,-2,-1,-3,-2,0.333333333,-3,0,-2,-1,0,0
-1,0.294117647,-3,-5,0.187630681,-1,-3,0.333333333,-2,-1,1,-3,-1,-3,-2,0,-3,0,-1,-1,0,0
-4,0.161764706,-3,-5,0.062506878,-5,-3,1,-4,-1,0.333333333,-1,-1,-3,-1,0,-3,0,-2,-1,0,0
-4,0.117647059,-3,-5,0.155551887,-1,-3,0.333333333,-3,-1,1,-3,-1,-3,-2,0,-3,0,-2,-1,0,0
-2,0.205882353,-3,-1,0.330692198,-1,-4,0.666666667,-3,-1,0.666666667,-1,-1,-3,-1,0,-2,0,-1,-1,0,0
-1,0.294117647,-3,-1,0.065588203,-1,-4,1,-2,-1,1,-3,-2,-3,-1,0.333333333,-3,0,-1,-1,1,1
-4,0.161764706,-3,-4,0.108451634,-3,-3,0.333333333,-2,-1,1,-3,-2,-3,-1,0,-3,0,-1,-1,1,0
-4,0.073529412,-3,-6,0.054253329,-1,-2,0,-2,-1,1,-1,-2,-3,-1,0,-3,0,-2,-1,1,0
-4,0.029411765,-1,-1,0.052492572,-2,-3,1,-3,-1,0,-4,-1,-1,-1,0,-3,0,-1,-2,0,0
-1,0.088235294,-5,-4,0.103554528,-5,-2,0.333333333,-2,-2,0.666666667,-1,-1,-3,-1,0.333333333,-3,0,-1,-2,0,0
-4,0.647058824,-5,-10,0.406019588,-5,-5,1,-1,-1,0.333333333,-3,-1,-1,-2,0.333333333,-4,1,-1,-1,0,0
-4,0.294117647,-3,-5,0.161274348,-1,-2,1,-2,-1,1,-2,-1,-3,-2,0,-3,0,-2,-1,0,0
-4,0.514705882,-3,-2,0.127599868,-3,-3,1,-3,-1,1,-3,-2,-3,-2,0,-3,0,-1,-1,1,0
-2,0.117647059,-3,-5,0.046935182,-1,-4,1,-3,-3,0.666666667,-1,-1,-3,-2,0.333333333,-3,0,-1,-2,0,0
-2,0.132352941,-5,-5,0.034774953,-1,-2,1,-3,-3,1,-1,-2,-3,-2,0.333333333,-3,0,-1,-1,1,0
-1,0.25,-3,-5,0.087212501,-1,-3,0.666666667,-2,-1,0.333333333,-1,-2,-3,-2,0.333333333,-3,0,-2,-1,1,1
-3,0.205882353,-2,-5,0.065753274,-5,-4,1,-3,-1,1,-3,-1,-1,-2,0,-2,0,-1,-1,0,0
-1,0.117647059,-3,-4,0.057169583,-1,-3,1,-3,-3,0,-2,-2,-3,-2,0,-2,0,-1,-1,1,0
-4,0.294117647,-3,-5,0.090844063,-2,-3,1,-3,-1,1,-3,-1,-3,-1,0,-4,0,-2,-1,0,0
-1,0.338235294,-1,-10,0.277484318,-1,-1,0.333333333,-3,-1,1,-2,-1,-2,-2,0.333333333,-3,0,-2,-1,0,1
-2,0.294117647,-3,-1,0.135798393,-1,-3,0.666666667,-2,-1,1,-2,-2,-3,-1,0,-2,0,-2,-1,1,1
-1,0.647058824,-3,-5,0.371354683,-1,-4,0,-4,-3,0,-1,-1,-3,-2,0.333333333,-3,0,-2,-1,0,1
-1,0.029411765,-5,-5,0.093925388,-1,-4,0,-2,-1,1,-3,-1,-3,-2,0,-3,0,-1,-1,0,0
-1,0.294117647,-2,-1,0.114174095,-2,-4,0.333333333,-3,-1,0.666666667,-3,-1,-1,-2,0,-3,0,-1,-1,0,0
-2,0.382352941,-3,-4,0.1755805,-2,-3,0.333333333,-2,-2,1,-3,-2,-3,-1,0,-3,0,-1,-1,1,1
-2,0.294117647,-5,-10,0.092714867,-1,-5,1,-1,-1,1,-1,-1,-3,-2,0.333333333,-3,0,-2,-1,0,1
-4,0.161764706,-3,-2,0.057774843,-5,-5,1,-3,-1,1,-4,-1,-1,-3,0,-3,1,-1,-1,0,0
-1,0.058823529,-5,-1,0.173214482,-1,-4,0,-3,-1,1,-1,-1,-3,-2,0.333333333,-2,0,-1,-2,0,0
-4,0.117647059,-5,-8,0.096951689,-5,-4,1,-2,-1,0.333333333,-3,-1,-3,-2,0,-3,0,-1,-1,0,0
-1,0.294117647,-4,-1,0.059590624,-1,-1,1,-3,-1,0.333333333,-1,-1,-3,-3,0.333333333,-3,1,-1,-1,0,1
-4,0.117647059,-3,-2,0.243479696,-5,-2,0,-2,-1,1,-3,-2,-3,-1,0,-3,0,-1,-1,1,0
-1,0.382352941,-3,-5,0.125013756,-1,-5,0,-3,-3,0.666666667,-2,-1,-3,-2,0,-3,1,-1,-1,0,0
-2,0.294117647,-4,-1,0.094365577,-5,-3,1,-2,-1,1,-3,-1,-3,-1,0.333333333,-3,0,-2,-1,0,0
-1,0.529411765,-5,-8,0.316275999,-1,-3,1,-3,-1,0.666666667,-4,-1,-1,-2,0,-3,0,-2,-1,0,1
-4,0.161764706,-5,-4,0.13965005,-1,-4,0.333333333,-2,-2,0.666666667,-3,-2,-1,-2,0.333333333,-3,0,-1,-1,1,0
-1,0.558823529,-3,-5,0.204412898,-1,-2,1,-3,-1,0.666666667,-3,-1,-3,-2,0,-3,0,-1,-1,0,1
-4,0.161764706,-3,-6,0.055683944,-3,-4,1,-3,-1,0.666666667,-2,-1,-3,-2,0.333333333,-3,0,-2,-1,0,0
-1,0.470588235,-5,-4,0.281776164,-1,-3,0.666666667,-3,-3,0.333333333,-2,-1,-3,-2,0.333333333,-3,0,-1,-1,0,0
-4,0.205882353,-3,-5,0.067293936,-1,-2,0.666666667,-4,-1,1,-1,-1,-3,-2,0,-3,0,-2,-1,0,0
-4,0.088235294,-3,-4,0.107846374,-1,-3,0.333333333,-3,-1,0.333333333,-1,-2,-1,-1,0,-2,0,-1,-1,1,1
-1,0.117647059,-3,-5,0.023330032,-2,-4,1,-4,-1,0,-2,-2,-3,-2,0,-3,0,-1,-1,1,1
-1,0.117647059,-1,-1,0.045779685,-1,-3,1,-3,-1,1,-3,-1,-1,-2,0.333333333,-3,0,-1,-1,0,1
-1,0.294117647,-3,-2,0.140970617,-5,-5,0.333333333,-2,-1,1,-1,-1,-3,-1,0,-3,0,-1,-1,0,0
-2,0.294117647,-3,-5,0.265984373,-5,-5,0.333333333,-2,-1,1,-3,-1,-3,-2,0,-3,0,-2,-1,0,0
-4,0.25,-5,-2,0.166446572,-1,-5,0,-3,-1,1,-3,-1,-3,-2,0,-4,0,-2,-1,0,0
-4,0.470588235,-5,-5,0.512600418,-1,-3,0.333333333,-2,-1,0.333333333,-3,-1,-2,-2,0.333333333,-3,0,-1,-1,0,0
-4,0.558823529,-5,-4,0.208649719,-3,-3,1,-3,-1,1,-1,-1,-3,-2,0.333333333,-3,0,-2,-1,0,0
-4,0.205882353,-4,-5,0.113898977,-1,-1,0.333333333,-4,-1,0.666666667,-1,-1,-3,-2,0.333333333,-3,0,-1,-1,0,0
-2,0.294117647,-5,-1,0.199625839,-2,-2,1,-1,-1,0.333333333,-3,-1,-3,-2,0,-3,0,-2,-1,0,0
-3,0.161764706,-5,-2,0.116099923,-3,-3,0.333333333,-3,-1,0.333333333,-3,-1,-3,-2,0,-3,0,-2,-1,0,0
-4,0.294117647,-5,-2,0.362715968,-5,-3,0.333333333,-3,-1,1,-2,-1,-3,-2,0.333333333,-4,1,-2,-1,0,0
-1,0.117647059,-3,-4,0.055683944,-5,-5,0.333333333,-1,-1,1,-2,-1,-3,-2,0,-2,0,-2,-1,0,0
-4,0.25,-4,-4,0.073786728,-2,-4,1,-3,-1,0.666666667,-1,-1,-3,-2,0.333333333,-4,0,-1,-1,0,0
-1,0.294117647,-3,-2,0.147133267,-1,-3,0.666666667,-3,-3,1,-4,-1,-1,-2,0,-3,1,-2,-1,0,0
-2,0.294117647,-3,-5,0.145592605,-2,-2,0.333333333,-3,-1,0,-3,-1,-3,-2,0,-3,0,-1,-1,0,0
-1,0.647058824,-1,-4,0.377957522,-1,-3,0.666666667,-3,-1,1,-4,-1,-3,-3,0.333333333,-3,1,-1,-1,0,1
-1,0.117647059,-3,-4,0.07741829,-1,-3,0.333333333,-3,-1,0.333333333,-1,-1,-3,-2,0,-3,0,-1,-1,0,0
-2,0.161764706,-2,-1,0.363156157,-2,-1,0,-3,-1,0.333333333,-2,-1,-3,-2,0,-4,1,-2,-1,0,1
