age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,,
0.493150685,-5,0.038303609,-12,0.533333333,-3,-15,-1,-1,-1,0,0,0.397959184,-40,0,0
0.095890411,-5,0.131456378,-10,0.8,-5,-5,-4,-2,-2,0,0,0.397959184,-40,1,0
0.178082192,-7,0.105048831,-16,0.6,-3,-2,-6,-1,-2,0,0,0.193877551,-40,0,1
0.232876712,-5,0.130517108,-11,1,-3,-11,-1,-1,-1,0,0,0.602040816,-40,0,1
0.150684932,-5,0.170361038,-16,0.6,-5,-2,-2,-1,-2,0,0,0.602040816,-40,0,0
0.273972603,-5,0.163767811,-12,0.533333333,-6,-9,-5,-2,-2,0,0,0.244897959,-40,1,0
0.301369863,-5,0.096524769,-12,0.533333333,-3,-2,-1,-1,-1,0,0,0.397959184,-40,0,1
0.452054795,-5,0.016432132,-12,0.533333333,-3,-5,-1,-1,-1,0,0,0.397959184,-40,0,0
0.246575342,-7,0.057722661,-15,0.933333333,-3,-11,-1,-1,-1,0,0,0.653061224,-40,0,1
0.219178082,-5,0.129403974,-6,0.2,-5,-9,-5,-2,-2,0,0,0.132653061,-39,1,0
0.424657534,-5,0.220219095,-12,0.533333333,-3,-13,-1,-1,-1,0,0,0.397959184,-40,0,0
0.410958904,-5,0.126280545,-16,0.6,-3,-5,-1,-1,-1,0,0,0.397959184,-40,0,0
0.150684932,-5,0.299182978,-1,0.333333333,-5,-7,-2,-1,-1,0,0,0.397959184,-40,0,0
0.205479452,-5,0.120585838,-12,0.533333333,-5,-13,-2,-1,-2,0,0,0.5,-40,0,0
0.246575342,-5,0.028546203,-12,0.533333333,-3,-6,-1,-1,-1,0,0.383838384,0.5,-40,0,0
0.452054795,-5,0.180589098,-12,0.533333333,-1,-4,-2,-1,-2,0,0,0.448979592,-40,0,0
0.301369863,-3,0.11437022,-13,0.866666667,-3,-11,-1,-1,-1,0,0.453856749,0.448979592,-40,0,1
0.246575342,-5,0.093614594,-9,0.666666667,-1,-9,-5,-2,-2,0,0,0.397959184,-40,1,0
0.068493151,-1,0.115786257,-9,0.666666667,-5,-1,-4,-2,-1,0,0,0.193877551,-40,1,0
0.109589041,-2,0.268041727,-12,0.533333333,-5,-2,-3,-1,-2,0,0,0.397959184,-40,0,0
0.095890411,-5,0.122022928,-16,0.6,-5,-8,-2,-1,-1,0,0,0.397959184,-40,0,0
0.561643836,-5,0.165706116,-12,0.533333333,-1,-2,-2,-1,-2,0,0,0.397959184,-40,0,0
0.589041096,-6,0.134840603,-10,0.8,-3,-11,-1,-1,-1,0.076880769,0,0.397959184,-40,0,1
0.315068493,-5,0.110179161,-12,0.533333333,-7,-8,-5,-1,-2,0,0,0.397959184,-40,0,0
0.205479452,-8,0.044442482,-10,0.8,-1,-5,-2,-2,-2,0,0,0.397959184,-40,1,0
0.191780822,-5,0.106434985,-12,0.533333333,-3,-7,-1,-1,-1,0,0,0.551020408,-40,0,0
0.452054795,-8,0.200423113,-13,0.866666667,-1,-11,-5,-1,-2,0,0,0.397959184,-40,0,0
0.534246575,-5,0.115448038,-12,0.533333333,-3,-8,-1,-1,-1,0,0,0.397959184,-40,0,0
0.356164384,-5,0.067022317,-10,0.8,-3,-11,-1,-1,-1,0,0.436639118,0.397959184,-40,0,1
0.671232877,-7,0.189536274,-15,0.933333333,-3,-11,-1,-1,-1,0,0,0.5,-40,0,0
0.082191781,-5,0.160954076,-12,0.533333333,-5,-5,-4,-2,-1,0,0,0.755102041,-40,1,0
0.602739726,-8,0.127144429,-3,0.466666667,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,0
0.123287671,-5,0.137935508,-10,0.8,-5,-5,-2,-1,-1,0,0.453168044,0.551020408,-40,0,0
0.109589041,-8,0.139837139,-10,0.8,-5,-12,-2,-2,-2,0,0,0.397959184,-40,1,0
0.534246575,-5,0.082767145,-1,0.333333333,-3,-2,-1,-2,-1,0,0,0.397959184,-40,1,0
0.438356164,-5,0.090027981,-12,0.533333333,-3,-15,-1,-1,-1,0,0,0.520408163,-40,0,1
0.150684932,-3,0.162704256,-16,0.6,-5,-2,-5,-2,-2,0,0,0.397959184,-40,1,0
0.520547945,-2,0.2098912,-16,0.6,-3,-2,-1,-1,-1,0,0,0.397959184,-40,0,1
0.301369863,-5,0.471261597,-10,0.8,-1,-13,-5,-1,-2,0,0,0.397959184,-40,0,0
0.369863014,-5,0.06065389,-10,0.8,-3,-13,-1,-1,-1,0,0,0.602040816,-40,0,0
0.493150685,-5,0.051993996,-12,0.533333333,-3,-5,-1,-1,-1,1,0,0.397959184,-40,0,1
0.02739726,-1,0.240139362,-6,0.2,-5,-1,-2,-1,-1,0,0,0.397959184,-27,0,0
0.02739726,-5,0.246391655,-12,0.533333333,-5,-13,-4,-1,-1,0,0,0.5,-40,0,0
0.260273973,-8,0.067018242,-10,0.8,-3,-11,-6,-1,-2,0,0.383838384,0.37755102,-40,0,0
0.452054795,-8,0.058062917,-12,0.533333333,-3,-12,-1,-1,-1,0,0,0.397959184,-40,0,0
0.232876712,-5,0.286607761,-12,0.533333333,-3,-9,-1,-2,-1,0,0,0.295918367,-40,1,0
0.150684932,-7,0.013197321,-12,0.533333333,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,0
0.383561644,-5,0.237403051,-12,0.533333333,-7,-4,-2,-1,-2,0,0,0.397959184,-40,0,0
0.109589041,-5,0.053291181,-10,0.8,-3,-2,-6,-1,-2,0,0,0.397959184,-40,0,0
0.205479452,-2,0.109975415,-10,0.8,-5,-5,-2,-1,-2,0,0,0.602040816,-40,0,0
0.068493151,-5,0.06781489,-16,0.6,-5,-11,-3,-2,-2,0,0,0.193877551,-36,1,0
0.356164384,-6,0.186404015,-15,0.933333333,-3,-11,-1,-2,-1,0,0,1,-40,1,1
0.164383562,-5,0.078934,-12,0.533333333,-4,-8,-2,-1,-2,0,0,0.37755102,-9,0,0
0.479452055,-5,0.071813749,-10,0.8,-3,-5,-1,-1,-1,1,0,0.5,-40,0,1
0.410958904,-3,0.140820554,-8,0.733333333,-6,-5,-2,-1,-1,0,0.323232323,0.397959184,-40,0,0
0.191780822,-2,0.060485459,-12,0.533333333,-5,-7,-4,-1,-2,0,0,0.397959184,-40,0,0
0.123287671,-5,0.073861398,-8,0.733333333,-5,-5,-4,-2,-2,0,0,0.397959184,-40,1,0
0.260273973,-5,0.119704296,-10,0.8,-5,-5,-2,-1,-1,0,0,0.397959184,-40,0,0
0.287671233,-7,0.069647247,-10,0.8,-3,-13,-6,-1,-2,0,0,0.602040816,-40,0,1
0.109589041,-5,0.167900463,-12,0.533333333,-5,-14,-2,-1,-1,0,0,0.397959184,-40,0,0
0.205479452,-5,0.071646677,-12,0.533333333,-5,-15,-4,-1,-2,0,0,0.346938776,-40,0,0
0.095890411,-5,0.131567759,-8,0.733333333,-5,-11,-4,-2,-1,0,0,0.193877551,-40,1,0
0.575342466,-5,0.137583027,-12,0.533333333,-7,-5,-5,-1,-2,0,0,0.5,-40,0,0
0.273972603,-3,0.159917007,-9,0.666666667,-3,-12,-1,-2,-1,0,0,0.397959184,-40,1,0
0,-5,0.239964141,-1,0.333333333,-5,-9,-4,-1,-1,0,0,0.091836735,-3,0,0
0.630136986,-6,0.104170006,-12,0.533333333,-3,-5,-1,-1,-1,0,0,0.397959184,-40,0,0
0.178082192,-1,0.091638255,-16,0.6,-5,-1,-4,-1,-2,0,0,0.295918367,-40,0,0
0.123287671,-3,0.085785306,-12,0.533333333,-5,-9,-5,-2,-2,0,0,0.244897959,-40,1,0
0.068493151,-5,0.161884517,-16,0.6,-5,-2,-4,-1,-1,0,0,0.112244898,-40,0,0
0.150684932,-5,0.122687141,-10,0.8,-5,-11,-2,-1,-2,0,0,0.397959184,-40,0,0
0.273972603,-5,0.266483748,-16,0.6,-5,-5,-2,-2,-1,0,0,0.397959184,-40,1,0
0.150684932,-5,0.144441803,-12,0.533333333,-5,-9,-4,-1,-2,0,0,0.244897959,-40,0,0
0.493150685,-3,0.062285218,-10,0.8,-1,-11,-2,-1,-2,0,0.43067034,0.540816327,-40,0,0
0.178082192,-7,0.081022399,-9,0.666666667,-5,-4,-4,-1,-1,0,0,0.602040816,-40,0,0
0.205479452,-5,0.131596963,-16,0.6,-5,-2,-2,-1,-1,0,0,0.346938776,-40,0,0
0.452054795,-5,0.107927086,-2,0.4,-1,-9,-5,-1,-2,0,0,0.397959184,-40,0,0
0.191780822,-5,0.239314869,-16,0.6,-3,-5,-1,-1,-1,0,0,0.5,-12,0,1
0.246575342,-5,0.116700398,-10,0.8,-5,-2,-4,-1,-2,0,0,0.397959184,-40,0,0
0.082191781,-5,0.123377841,-10,0.8,-5,-13,-4,-1,-2,0,0,0.602040816,-40,0,0
0.424657534,-2,0.091761861,-12,0.533333333,-3,-2,-1,-1,-1,0,0,0.357142857,-40,0,0
0.136986301,-5,0.120493473,-6,0.2,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,0
1,-1,0.018703223,-12,0.533333333,-7,-1,-2,-1,-1,0.00401004,0,0.030612245,-40,0,0
0.315068493,-5,0.121607286,-10,0.8,-3,-5,-1,-2,-1,0,0,0.397959184,-4,1,1
0.082191781,-5,0.09332867,-12,0.533333333,-5,-2,-4,-1,-2,0,0,0.397959184,-40,0,0
0.438356164,-5,0.155236957,-2,0.4,-3,-4,-1,-1,-1,0,0,0.397959184,-6,0,0
0.301369863,-5,0.052385868,-9,0.666666667,-1,-9,-2,-2,-2,0,0,0.397959184,-5,1,0
0.589041096,-5,0.145065946,-16,0.6,-7,-13,-5,-1,-2,0,0,0.265306122,-40,0,0
0.684931507,-1,0.061400959,-12,0.533333333,-7,-1,-2,-1,-1,0.010860109,0,0.346938776,-40,0,0
0.01369863,-5,0.122331943,-3,0.466666667,-5,-9,-4,-1,-2,0,0,0.244897959,-40,0,0
0.123287671,-1,0.284956738,-1,0.333333333,-6,-1,-2,-1,-1,0,0,0.397959184,-40,0,0
0.095890411,-6,0.03285951,-12,0.533333333,-5,-4,-4,-1,-1,0,0,0.397959184,-40,0,0
0.219178082,-5,0.01697138,-16,0.6,-3,-13,-1,-1,-1,0,0,0.397959184,-40,0,0
0.068493151,-5,0.233222178,-16,0.6,-5,-2,-2,-1,-2,0,0,0.397959184,-40,0,0
0,-5,0.058672118,-7,0.266666667,-5,-9,-5,-1,-2,0,0,0.193877551,-40,0,0
0.410958904,-5,0.091150623,-16,0.6,-6,-2,-5,-1,-2,0,0,0.153061224,-12,0,0
0.150684932,-5,0.039220467,-6,0.2,-5,-2,-4,-1,-1,0,0,0.397959184,-33,0,0
0.164383562,-5,0.040460602,-12,0.533333333,-3,-6,-1,-1,-1,0,0,0.602040816,-40,0,0
0.465753425,-5,0.165120686,-10,0.8,-3,-5,-1,-1,-1,0,0,0.5,-11,0,1
0.342465753,-2,0.042375817,-13,0.866666667,-1,-2,-2,-1,-1,0,0.459366391,0.602040816,-40,0,0
0.164383562,-5,0.228785944,-1,0.333333333,-6,-6,-5,-1,-2,0,0,0.397959184,-14,0,0
0.260273973,-5,0.27329023,-10,0.8,-3,-11,-1,-2,-1,0,0,0.397959184,-40,1,0
0.301369863,-5,0.092784667,-12,0.533333333,-1,-13,-2,-1,-2,0.046870469,0,0.5,-40,0,1
0.02739726,-5,0.119924342,-12,0.533333333,-5,-13,-5,-2,-2,0,0,0.193877551,-40,1,0
0.356164384,-5,0.034784912,-10,0.8,-3,-11,-1,-1,-1,0,0,0.397959184,-40,0,1
0.082191781,-6,0.128629739,-10,0.8,-5,-2,-4,-1,-2,0,0,0.346938776,-40,0,0
0.287671233,-5,0.164459869,-1,0.333333333,-7,-15,-5,-2,-1,0.001140011,0,0.397959184,-40,1,0
0.547945205,-5,0.033601826,-16,0.6,-3,-4,-1,-1,-1,0,0.383838384,0.448979592,-40,0,0
0.369863014,-5,0.156432268,-16,0.6,-3,-8,-1,-1,-1,0,0,0.397959184,-40,0,0
0.410958904,-5,0.165874547,-12,0.533333333,-3,-7,-1,-1,-1,0,0,0.397959184,-1,0,0
0.02739726,-5,0.073624373,-12,0.533333333,-5,-13,-4,-2,-1,0,0,0.244897959,-40,1,0
0.164383562,-6,0.076516891,-10,0.8,-5,-13,-4,-1,-2,0,0,0.397959184,-40,0,0
0.301369863,-5,0.185912308,-10,0.8,-3,-2,-1,-1,-1,0,0,0.397959184,-40,0,1
0.506849315,-5,0.115475883,-11,1,-3,-5,-1,-1,-1,0,0.453856749,0.5,-40,0,1
0.561643836,-5,0.179007348,-12,0.533333333,-7,-4,-5,-1,-1,0.086140861,0,0.520408163,-27,0,1
0.356164384,-5,0.099321525,-12,0.533333333,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,1
0.095890411,-5,0.161004333,-12,0.533333333,-3,-8,-6,-1,-2,0,0,0.397959184,-40,0,0
0.356164384,-5,0.172531615,-12,0.533333333,-3,-4,-1,-1,-1,0,0.436639118,1,-40,0,1
0.02739726,-5,0.125352821,-16,0.6,-5,-13,-4,-1,-2,0,0,0.193877551,-40,0,0
0.753424658,-7,0.027066326,-11,1,-3,-11,-1,-1,-1,0,0.54912764,0.244897959,-40,0,1
0.452054795,-2,0.224615938,-16,0.6,-3,-5,-1,-2,-1,0,0,0.397959184,-40,1,0
0.589041096,-7,0.05471265,-5,0.133333333,-3,-6,-1,-1,-1,0,0,0.397959184,-40,0,0
0.01369863,-5,0.009197783,-2,0.4,-5,-7,-4,-1,-1,0,0,0.153061224,-40,0,0
0.082191781,-5,0.032630635,-16,0.6,-5,-4,-2,-1,-1,0,0,0.397959184,-40,0,0
0.246575342,-5,0.033317939,-16,0.6,-3,-13,-1,-1,-1,0,0,0.448979592,-40,0,0
0.123287671,-5,0.024997623,-12,0.533333333,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,0
0.273972603,-3,0.065222559,-10,0.8,-3,-14,-1,-1,-1,0,0,0.448979592,-40,0,1
0.356164384,-5,0.11021991,-16,0.6,-1,-2,-2,-1,-1,0,0,0.448979592,-40,0,0
0.465753425,-2,0.060015485,-12,0.533333333,-1,-2,-2,-1,-2,0,0,0.071428571,-40,0,0
0.315068493,-5,0.20172641,-12,0.533333333,-3,-6,-1,-1,-1,0,0,0.397959184,-40,0,0
0.424657534,-8,0.025339237,-13,0.866666667,-1,-12,-2,-1,-1,0,0,0.724489796,-40,0,0
0.547945205,-8,0.013860855,-13,0.866666667,-3,-11,-1,-1,-1,0,0,0.5,-40,0,1
0.328767123,-3,0.160362532,-12,0.533333333,-6,-15,-4,-1,-1,0,0,0.397959184,-40,0,0
0.04109589,-5,0.151176295,-16,0.6,-5,-13,-4,-1,-2,0,0,0.295918367,-40,0,0
0.493150685,-6,0.056897488,-10,0.8,-3,-5,-1,-1,-1,0,0.436639118,0.479591837,-40,0,1
0.136986301,-6,0.068991864,-13,0.866666667,-5,-15,-4,-1,-1,0,0,0.397959184,-40,0,0
0.178082192,-1,0.062943997,-7,0.266666667,-5,-1,-2,-1,-2,0,0,0.295918367,-40,0,0
0.150684932,-5,0.13256272,-16,0.6,-3,-15,-1,-1,-1,0,0,0.397959184,-9,0,0
0.095890411,-5,0.209960473,-10,0.8,-5,-2,-2,-1,-1,0,0,0.397959184,-40,0,0
0.191780822,-5,0.10362872,-2,0.4,-3,-4,-1,-1,-1,0,0,0.397959184,-27,0,0
0.342465753,-5,0.126360685,-13,0.866666667,-3,-11,-1,-2,-1,0,0.436639118,0.551020408,-20,1,1
0.164383562,-7,0.101891444,-16,0.6,-5,-5,-4,-2,-1,0,0,0.448979592,-36,1,0
0.178082192,-5,0.015864359,-2,0.4,-3,-7,-1,-1,-1,0,0,0.5,-40,0,0
0.054794521,-5,0.138476793,-16,0.6,-5,-13,-4,-1,-1,0,0,0.346938776,-40,0,0
0.410958904,-7,0.160613819,-13,0.866666667,-5,-5,-2,-2,-1,0,0,0.244897959,-40,1,0
0.191780822,-5,0.312986784,-13,0.866666667,-3,-11,-1,-1,-1,0.051780518,0,0.397959184,-40,0,1
0.410958904,-7,0.208030317,-12,0.533333333,-3,-5,-1,-1,-1,0,0,0.244897959,-40,0,0
0.589041096,-3,0.165323753,-10,0.8,-7,-11,-5,-1,-2,0,0,0.602040816,-40,0,1
0.383561644,-6,0.125675419,-16,0.6,-3,-4,-1,-1,-1,0,0,0.551020408,-40,0,1
0.191780822,-5,0.076861222,-12,0.533333333,-5,-4,-2,-1,-1,0,0,0.448979592,-40,0,0
0.424657534,-3,0.018458728,-13,0.866666667,-5,-11,-2,-1,-2,0,0,0.520408163,-40,0,0
0.301369863,-3,0.154055229,-13,0.866666667,-1,-11,-2,-2,-1,0,0,0.397959184,-7,1,0
0.191780822,-5,0.089498241,-12,0.533333333,-3,-4,-1,-1,-1,0,0,0.479591837,-40,0,1
0.205479452,-5,0.106369786,-8,0.733333333,-5,-2,-2,-1,-2,0,0,0.397959184,-40,0,0
0.369863014,-3,0.136088888,-16,0.6,-3,-12,-1,-2,-1,0,0,1,-40,1,0
0.630136986,-5,0.093363986,-8,0.733333333,-1,-5,-2,-1,-1,0,0,0.397959184,-40,0,1
0.479452055,-2,0.142110947,-10,0.8,-3,-5,-1,-1,-1,0,0,0.448979592,-40,0,1
0.136986301,-5,0.064474131,-12,0.533333333,-5,-9,-4,-2,-1,0,0,0.397959184,-40,1,0
0.287671233,-5,0.194615667,-12,0.533333333,-1,-2,-4,-1,-2,0,0,0.397959184,-40,0,0
0.479452055,-5,0.106966762,-16,0.6,-5,-5,-2,-1,-2,0,0,0.5,-40,0,0
0.383561644,-3,0.100196276,-13,0.866666667,-3,-11,-6,-1,-2,0,0.453856749,0.346938776,-40,0,1
0.260273973,-5,0.01639342,-12,0.533333333,-3,-15,-1,-1,-1,0,0,0.244897959,-40,0,1
0.452054795,-6,0.102984203,-12,0.533333333,-3,-13,-1,-1,-1,0,0,0.479591837,-40,0,1
0.547945205,-3,0.127179066,-13,0.866666667,-1,-9,-5,-2,-2,0,0,0.397959184,-40,1,0
0.232876712,-5,0.13345377,-8,0.733333333,-1,-13,-2,-1,-1,0,0,0.5,-40,0,1
0.616438356,-5,0.009970661,-16,0.6,-7,-2,-2,-1,-2,0,0,0.397959184,-40,0,0
0.315068493,-5,0.07649312,-12,0.533333333,-3,-8,-1,-1,-1,0,0,0.397959184,-40,0,0
0.602739726,-5,0.057621467,-10,0.8,-3,-13,-1,-1,-1,0,0,0.448979592,-40,0,1
0.315068493,-5,0.227298597,-12,0.533333333,-1,-14,-5,-1,-2,0,0,0.397959184,-40,0,0
0.232876712,-8,0.120589234,-12,0.533333333,-3,-2,-1,-1,-1,0,0,0.397959184,-40,0,0
0.534246575,-5,0.183193654,-13,0.866666667,-3,-11,-1,-1,-1,0,0,0.397959184,-40,0,1
0.082191781,-3,0.159904103,-12,0.533333333,-1,-2,-4,-1,-2,0,0,0.397959184,-6,0,0
0.109589041,-5,0.06553429,-13,0.866666667,-6,-9,-4,-1,-2,0,0,0.397959184,-40,0,0
0.150684932,-5,0.066462015,-12,0.533333333,-3,-2,-1,-1,-1,0,0,0.397959184,-40,0,0
0.616438356,-3,0.125597995,-12,0.533333333,-7,-9,-2,-1,-2,0,0,0.173469388,-40,0,0
0.520547945,-7,0.120650358,-6,0.2,-3,-6,-1,-1,-1,0,0,0.5,-40,0,0
0.383561644,-5,0.046939732,-4,0.066666667,-3,-9,-6,-1,-2,0,0,0.244897959,-9,0,0
0.452054795,-5,0.041569661,-16,0.6,-1,-9,-2,-1,-2,0,0,0.397959184,-40,0,0
0.260273973,-5,0.231753847,-12,0.533333333,-1,-5,-4,-1,-2,0.018310183,0,0.397959184,-40,0,0
0.315068493,-2,0.10250472,-10,0.8,-5,-11,-2,-1,-2,0,0,0.397959184,-1,0,0
0.232876712,-2,0.143289279,-16,0.6,-1,-12,-4,-1,-1,0,0,0.724489796,-40,0,0
0.301369863,-5,0.222630771,-16,0.6,-6,-9,-5,-1,-2,0,0,0.755102041,-40,0,0
0.356164384,-5,0.132128061,-12,0.533333333,-6,-7,-5,-2,-2,0,0,0.448979592,-40,1,0
0.547945205,-6,0.063716874,-16,0.6,-3,-14,-1,-1,-1,0,0,0.602040816,-40,0,1
0.246575342,-1,0.193187406,-2,0.4,-6,-1,-2,-1,-2,0.068490685,0,0.602040816,-40,0,0
0.246575342,-5,0.07965662,-12,0.533333333,-3,-15,-1,-1,-1,0,0,0.653061224,-40,0,0
0.191780822,-5,0.117797232,-12,0.533333333,-5,-9,-4,-1,-2,0,0,0.295918367,-40,0,0
0.178082192,-5,0.150565056,-2,0.4,-3,-15,-1,-1,-1,0,0,0.397959184,-40,0,0
0.095890411,-5,0.1154949,-10,0.8,-5,-13,-4,-1,-1,0,0,0.397959184,-40,0,0
0,-5,0.10688051,-1,0.333333333,-5,-9,-4,-1,-2,0,0,0.204081633,-40,0,0
0.219178082,-5,0.083264965,-12,0.533333333,-5,-13,-4,-1,-2,0,0,0.193877551,-40,0,0
0.164383562,-5,0.067995545,-16,0.6,-5,-7,-2,-1,-1,0,0,0.346938776,-40,0,0
0.369863014,-5,0.249680118,-8,0.733333333,-3,-6,-1,-1,-1,0,0,0.602040816,-40,0,1
0.328767123,-5,0.206156531,-10,0.8,-5,-11,-2,-1,-2,0,0.43067034,0.397959184,-40,0,0
0.246575342,-5,0.10093927,-16,0.6,-3,-13,-1,-1,-1,0,0,0.5,-40,0,0
0.164383562,-5,0.105561592,-12,0.533333333,-1,-9,-5,-1,-2,0,0,1,-40,0,0
0.342465753,-5,0.089170889,-6,0.2,-3,-9,-3,-2,-2,0,0,0.479591837,-1,1,0
0.219178082,-3,0.165879301,-12,0.533333333,-6,-9,-4,-1,-2,0,0,0.806122449,-40,0,0
0.01369863,-5,0.075773896,-2,0.4,-5,-13,-4,-1,-2,0,0,0.489795918,-40,0,0
0.054794521,-5,0.118419337,-16,0.6,-5,-9,-4,-1,-1,0,0,0.193877551,-40,0,0
0,-5,0.059206612,-2,0.4,-5,-9,-4,-2,-2,0,0,0.193877551,-40,1,0
0.547945205,-8,0.087729045,-16,0.6,-1,-11,-5,-1,-2,0,0,0.397959184,-40,0,0
0.575342466,-5,0.11557504,-10,0.8,-3,-5,-1,-1,-1,0,0,0.602040816,-40,0,1
0.068493151,-2,0.140014398,-16,0.6,-5,-5,-2,-1,-2,0,0,0.397959184,-40,0,0
0.410958904,-5,0.094605479,-15,0.933333333,-3,-5,-1,-1,-1,0.076880769,0,0.602040816,-40,0,1
0.054794521,-5,0.065965553,-16,0.6,-5,-11,-4,-2,-1,0,0.453168044,0.397959184,-40,1,0
0.479452055,-5,0.091295962,-10,0.8,-3,-11,-1,-1,-1,0,0,0.5,-40,0,1
0.068493151,-5,0.237910379,-8,0.733333333,-5,-13,-2,-1,-2,0,0,0.142857143,-40,0,0
0.260273973,-2,0.140080276,-8,0.733333333,-3,-2,-6,-1,-2,0,0,0.397959184,-40,0,1
0.232876712,-5,0.148702816,-7,0.266666667,-6,-6,-5,-2,-1,0,0,0.397959184,-40,1,0
0.452054795,-3,0.005779601,-16,0.6,-3,-12,-1,-1,-1,0,0,0.397959184,-40,0,1
0.835616438,-6,0.152815773,-12,0.533333333,-7,-13,-2,-1,-1,0,0,0.448979592,-40,0,1
0.369863014,-5,0.052218117,-10,0.8,-3,-4,-1,-1,-1,0,0,0.5,-40,0,1
0.219178082,-5,0.126577335,-12,0.533333333,-3,-8,-1,-1,-1,1,0,0.56122449,-40,0,1
0.356164384,-7,0.233337635,-10,0.8,-3,-5,-1,-2,-1,0,0,0.5,-31,1,0
0.02739726,-1,0.166432132,-16,0.6,-5,-1,-4,-1,-1,0,0,0.397959184,-40,0,0
0.328767123,-5,0.087339889,-12,0.533333333,-3,-6,-1,-1,-1,0,0,0.397959184,-40,0,0
0.04109589,-5,0.253183195,-3,0.466666667,-5,-8,-4,-1,-1,0,0,0.397959184,-40,0,0
0.260273973,-5,0.058992,-12,0.533333333,-3,-8,-1,-1,-1,0,0,0.448979592,-40,0,1
0.397260274,-5,0.02035153,-16,0.6,-3,-13,-1,-1,-1,0,0,0.448979592,-40,0,1
0.123287671,-5,0.1789014,-16,0.6,-3,-13,-1,-1,-1,0,0,0.397959184,-40,0,0
0.232876712,-7,0.011058665,-12,0.533333333,-1,-5,-2,-1,-1,0,0,0.602040816,-40,0,1
0.205479452,-5,0.136918814,-16,0.6,-1,-8,-5,-1,-1,0,0,0.448979592,-40,0,0
0.356164384,-5,0.177991334,-10,0.8,-3,-5,-1,-1,-1,0,0.436639118,0.397959184,-10,0,1
0.506849315,-5,0.011136768,-12,0.533333333,-3,-13,-1,-1,-1,0.034640346,0,0.397959184,-40,0,0
0.465753425,-5,0.108069708,-16,0.6,-3,-15,-1,-1,-1,0,0,0.397959184,-40,0,1
0.410958904,-5,0.07311365,-12,0.533333333,-3,-4,-1,-1,-1,0,0,0.397959184,-40,0,1
0.054794521,-5,0.123903506,-16,0.6,-5,-2,-3,-1,-2,0,0,0.397959184,-27,0,0
0.082191781,-5,0.150526344,-16,0.6,-5,-9,-4,-1,-2,0,0,0.193877551,-40,0,0
0.01369863,-5,0.132990587,-2,0.4,-5,-9,-3,-1,-1,0,0,0.244897959,-40,0,0
0.02739726,-5,0.08460969,-12,0.533333333,-5,-4,-4,-1,-1,0,0,0.448979592,-40,0,0
0.178082192,-5,0.162205757,-6,0.2,-5,-4,-2,-1,-1,0,0,0.37755102,-40,0,0
0.164383562,-5,0.137472324,-12,0.533333333,-5,-4,-2,-1,-1,0,0.453168044,0.346938776,-40,0,0
0.205479452,-5,0.090917673,-12,0.533333333,-3,-13,-6,-1,-2,0,0,0.397959184,-40,0,0
0.260273973,-5,0.061517094,-12,0.533333333,-5,-8,-4,-1,-2,0,0,0.397959184,-40,0,0
0.753424658,-5,0.131116122,-2,0.4,-7,-2,-5,-1,-2,0,0,0.397959184,-40,0,0
0.04109589,-5,0.137832276,-16,0.6,-5,-5,-4,-1,-2,0,0,0.091836735,-40,0,0
0.315068493,-5,0.140792709,-1,0.333333333,-3,-4,-1,-1,-1,0,0,0.5,-40,0,0
0.205479452,-5,0.035061328,-12,0.533333333,-1,-2,-4,-2,-2,0,0,0.397959184,-40,1,0
0.205479452,-3,0.069577974,-10,0.8,-1,-11,-5,-1,-2,0,0,0.346938776,-40,0,0
0.191780822,-5,0.126034012,-12,0.533333333,-5,-9,-2,-1,-1,0,0,0.397959184,-40,0,0
0.315068493,-5,0.090476223,-12,0.533333333,-3,-6,-1,-2,-1,0,0,0.397959184,-40,1,0
0.356164384,-5,0.111923228,-16,0.6,-1,-14,-5,-1,-2,0,0,0.295918367,-40,0,0
0.150684932,-5,0.070691107,-10,0.8,-5,-5,-2,-1,-2,0,0,0.602040816,-40,0,0
0.287671233,-5,0.15585227,-2,0.4,-1,-7,-2,-1,-2,0,0,0.602040816,-40,0,0
0.369863014,-5,0.079047419,-16,0.6,-5,-2,-2,-2,-2,0,0,0.397959184,-40,1,0
0,-5,0.193532416,-2,0.4,-5,-10,-4,-1,-2,0,0,0.081632653,-40,0,0
0.328767123,-5,0.094708711,-1,0.333333333,-5,-8,-2,-1,-1,0,0,0.397959184,-40,0,0
0.534246575,-5,0.043463142,-10,0.8,-4,-11,-5,-1,-2,0,0,0.397959184,-40,0,0
0.219178082,-1,0.112426482,-12,0.533333333,-6,-1,-5,-1,-2,0,0,0.397959184,-40,0,0
0.342465753,-3,0.039642222,-12,0.533333333,-3,-4,-1,-1,-1,0,0,0.43877551,-40,0,0
0.356164384,-8,0.069762704,-12,0.533333333,-1,-14,-2,-1,-2,0,0,0.397959184,-40,0,0
0.273972603,-5,0.123314,-12,0.533333333,-3,-15,-1,-1,-1,0,0,0.448979592,-40,0,0
